country,Top Keyword,sentiment
United States,Nevada,neutral
United States,time,neutral
United States,Erin,neutral
United States,White,neutral
United States,Street,neutral
United States,City,neutral
United States,Elizabeth,neutral
United States,House,neutral
United States,Pete,neutral
United States,But,neutral
United States,Images,neutral
United States,World,neutral
United States,cruise,neutral
United States,ship,neutral
United States,Wall,neutral
United States,Mike,neutral
United States,Anna,neutral
United States,South,neutral
United States,Carolina,neutral
United States,William,neutral
United States,Super,positive
United States,Michael,neutral
United States,Italy,neutral
United States,pan,neutral
United States,Japan,neutral
United States,War,neutral
United States,Tehran,neutral
United States,Boeing,neutral
United States,New,neutral
United States,York,neutral
United States,The,neutral
United States,Times,neutral
United States,Press,neutral
United States,pan,neutral
United States,Associated,neutral
United States,Images,neutral
United States,Pro,neutral
United States,Age,neutral
United States,Get,neutral
United States,George,neutral
United States,Andrew,neutral
United States,Brooklyn,neutral
United States,China,neutral
United States,France,neutral
United States,Minneapolis,neutral
United States,City,neutral
United States,Japan,neutral
United States,Texas,neutral
United States,Wall,neutral
United States,Nik,neutral
United States,Britain,neutral
United States,Germany,neutral
United States,Floyd,neutral
United States,Jersey,neutral
United States,White,neutral
United States,House,neutral
United States,Street,neutral
United States,Lee,neutral
United States,Manhattan,neutral
United States,people,neutral
United States,administration,neutral
United States,Hole,neutral
United States,Erin,neutral
United States,lock,neutral
United States,vaccine,neutral
United States,Atlanta,neutral
United States,unemployment,negative
United States,Trump,neutral
United States,economy,neutral
United States,social,neutral
United States,Washington,neutral
United States,Joe,neutral
United States,Doug,neutral
United States,Rabbit,neutral
United States,America,neutral
United States,Houston,neutral
United States,John,neutral
United States,Death,negative
United States,The,neutral
United States,New,neutral
United States,York,neutral
United States,Times,neutral
United States,Joe,neutral
United States,White,neutral
United States,pan,neutral
United States,House,neutral
United States,California,neutral
United States,Images,neutral
United States,Texas,neutral
United States,Trump,neutral
United States,Ruth,neutral
United States,National,neutral
United States,Associated,neutral
United States,China,neutral
United States,Get,neutral
United States,Doug,neutral
United States,Convention,neutral
United States,Press,neutral
United States,Mills,neutral
United States,time,neutral
United States,Bad,neutral
United States,Age,neutral
United States,administration,neutral
United States,Harris,neutral
United States,Washington,neutral
United States,France,neutral
United States,Erin,neutral
United States,Pro,neutral
United States,Kamal,neutral
United States,Ken,neutral
United States,John,neutral
United States,Michael,neutral
United States,President,neutral
United States,Republican,neutral
United States,people,neutral
United States,City,neutral
United States,Barr,neutral
United States,Houston,neutral
United States,Election,neutral
United States,vaccine,neutral
United States,climate,neutral
United States,change,neutral
United States,Time,neutral
United States,Michelle,neutral
United States,Mike,neutral
United States,Con,neutral
United States,Miami,neutral
United States,Big,positive
United States,The,neutral
United States,New,neutral
United States,York,neutral
United States,Times,neutral
United States,Joe,neutral
United States,Trump,neutral
United States,White,neutral
United States,House,neutral
United States,Love,positive
United States,vaccine,neutral
United States,Press,neutral
United States,Georgia,neutral
United States,Associated,neutral
United States,pan,neutral
United States,Donald,neutral
United States,Images,neutral
United States,Joseph,neutral
United States,Con,neutral
United States,Get,neutral
United States,people,neutral
United States,American,neutral
United States,Erin,neutral
United States,President,neutral
United States,Pennsylvania,neutral
United States,City,neutral
United States,Modern,neutral
United States,administration,neutral
United States,Amy,neutral
United States,Barrett,neutral
United States,Election,neutral
United States,Day,neutral
United States,Google,neutral
United States,Mitch,neutral
United States,Thanksgiving,positive
United States,California,neutral
United States,France,neutral
United States,Life,neutral
United States,Texas,neutral
United States,Brooklyn,neutral
United States,Time,neutral
United States,Miami,neutral
United States,North,neutral
United States,Carolina,neutral
United States,general,neutral
United States,David,neutral
United States,Daily,neutral
United States,Deal,neutral
United States,This,neutral
United States,Ira,neutral
United States,Glass,neutral
United States,The,neutral
United States,New,neutral
United States,York,neutral
United States,Times,neutral
United States,pan,neutral
United States,vaccine,neutral
United States,Texas,neutral
United States,Andrew,neutral
United States,Erin,neutral
United States,Ezra,neutral
United States,Trump,neutral
United States,Klein,neutral
United States,Georgia,neutral
United States,Anna,neutral
United States,Money,neutral
United States,Joe,neutral
United States,Press,neutral
United States,stimulus,neutral
United States,Donald,neutral
United States,Daily,neutral
United States,Riot,negative
United States,Game,neutral
United States,time,neutral
United States,Associated,neutral
United States,life,neutral
United States,Capitol,neutral
United States,White,neutral
United States,House,neutral
United States,people,neutral
United States,Wall,neutral
United States,Johnson,neutral
United States,Get,neutral
United States,Images,neutral
United States,Scott,neutral
United States,riot,neutral
United States,President,neutral
United States,City,neutral
United States,Pro,neutral
United States,Street,neutral
United States,imp,neutral
United States,James,neutral
United States,Police,neutral
United States,administration,neutral
United States,China,neutral
United States,nursing,neutral
United States,climate,neutral
United States,Fox,neutral
United States,News,neutral
United States,Houston,neutral
United States,economy,neutral
United States,New,neutral
United States,York,neutral
United States,The,neutral
United States,Times,neutral
United States,Gaza,neutral
United States,Israel,neutral
United States,Ezra,neutral
United States,Klein,neutral
United States,vaccine,neutral
United States,Derek,neutral
United States,Cha,neutral
United States,pan,neutral
United States,City,neutral
United States,Net,neutral
United States,people,neutral
United States,President,neutral
United States,Facebook,neutral
United States,Afghanistan,neutral
United States,administration,neutral
United States,India,neutral
United States,West,neutral
United States,Benjamin,neutral
United States,Images,neutral
United States,mayor,neutral
United States,Mayor,neutral
United States,Bank,neutral
United States,Get,neutral
United States,Johnson,neutral
United States,time,neutral
United States,riot,neutral
United States,Iran,neutral
United States,Minneapolis,neutral
United States,War,neutral
United States,Pro,neutral
United States,Lok,neutral
United States,Miami,neutral
United States,Press,neutral
United States,House,neutral
United States,White,neutral
United States,Gabriel,neutral
United States,Brazil,neutral
United States,France,neutral
United States,California,neutral
United States,Odessa,neutral
United States,George,neutral
United States,murder,negative
United States,Man,neutral
United States,Russia,neutral
United States,Erin,neutral
United States,China,neutral
United States,New,neutral
United States,York,neutral
United States,The,neutral
United States,Times,neutral
United States,Taliban,neutral
United States,Kabul,neutral
United States,Afghanistan,neutral
United States,Texas,neutral
United States,pan,neutral
United States,Andrew,neutral
United States,Haiti,neutral
United States,vaccine,neutral
United States,people,neutral
United States,President,neutral
United States,Jim,neutral
United States,City,neutral
United States,abortion,neutral
United States,France,neutral
United States,White,neutral
United States,House,neutral
United States,Sur,neutral
United States,Press,neutral
United States,Bill,neutral
United States,United,neutral
United States,States,neutral
United States,Russia,neutral
United States,California,neutral
United States,Associated,neutral
United States,Victor,neutral
United States,Blue,positive
United States,Age,neutral
United States,climate,neutral
United States,Europe,neutral
United States,Tokyo,neutral
United States,Orleans,neutral
United States,Trump,neutral
United States,administration,neutral
United States,Col,neutral
United States,Images,neutral
United States,Man,neutral
United States,Infrastructure,neutral
United States,Climate,neutral
United States,America,neutral
United States,military,neutral
United States,Sarah,neutral
United States,Sin,neutral
United States,change,neutral
United States,Mask,neutral
United States,Federico,neutral
United States,Rio,neutral
United States,New,neutral
United States,York,neutral
United States,The,neutral
United States,Times,neutral
United States,vaccine,neutral
United States,Man,neutral
United States,Live,neutral
United States,City,neutral
United States,climate,neutral
United States,pan,neutral
United States,Facebook,neutral
United States,social,neutral
United States,Climate,neutral
United States,White,neutral
United States,China,neutral
United States,House,neutral
United States,Texas,neutral
United States,Africa,neutral
United States,Age,neutral
United States,time,neutral
United States,Johnson,neutral
United States,Virginia,neutral
United States,people,neutral
United States,abortion,neutral
United States,Joe,neutral
United States,James,neutral
United States,President,neutral
United States,Andrew,neutral
United States,Stephen,neutral
United States,Jersey,neutral
United States,Erin,neutral
United States,energy,neutral
United States,con,neutral
United States,Twitter,neutral
United States,Modern,neutral
United States,Sub,neutral
United States,Tom,neutral
United States,Associated,neutral
United States,Press,neutral
United States,Ashley,neutral
United States,Ukraine,neutral
United States,Isa,neutral
United States,Nancy,neutral
United States,United,neutral
United States,Gabriel,neutral
United States,mayor,neutral
United States,France,neutral
United States,inflation,neutral
United States,Con,neutral
United States,Steve,neutral
United Kingdom,Hurricane,neutral
United Kingdom,Earl,neutral
United Kingdom,socio,neutral
United Kingdom,girlfriend,neutral
United Kingdom,Texas,neutral
United Kingdom,execution,neutral
United Kingdom,Transformers,positive
United Kingdom,Katy,neutral
United Kingdom,Perry,neutral
United Kingdom,dot,neutral
United Kingdom,Amanda,neutral
United Kingdom,Knox,neutral
United Kingdom,Meredith,neutral
United Kingdom,Hurricane,neutral
United Kingdom,Earl,neutral
United Kingdom,socio,neutral
United Kingdom,girlfriend,neutral
United Kingdom,Texas,neutral
United Kingdom,execution,neutral
United Kingdom,Transformers,positive
United Kingdom,Katy,neutral
United Kingdom,Perry,neutral
United Kingdom,dot,neutral
United Kingdom,Amanda,neutral
United Kingdom,Knox,neutral
United Kingdom,Meredith,neutral
United Kingdom,Hurricane,neutral
United Kingdom,Earl,neutral
United Kingdom,socio,neutral
United Kingdom,girlfriend,neutral
United Kingdom,Texas,neutral
United Kingdom,execution,neutral
United Kingdom,Transformers,positive
United Kingdom,Katy,neutral
United Kingdom,Perry,neutral
United Kingdom,dot,neutral
United Kingdom,Amanda,neutral
United Kingdom,Knox,neutral
United Kingdom,Meredith,neutral
United Kingdom,Hurricane,neutral
United Kingdom,Earl,neutral
United Kingdom,socio,neutral
United Kingdom,girlfriend,neutral
United Kingdom,Texas,neutral
United Kingdom,execution,neutral
United Kingdom,Transformers,positive
United Kingdom,Katy,neutral
United Kingdom,Perry,neutral
United Kingdom,dot,neutral
United Kingdom,Amanda,neutral
United Kingdom,Knox,neutral
United Kingdom,Meredith,neutral
United Kingdom,Hurricane,neutral
United Kingdom,Earl,neutral
United Kingdom,socio,neutral
United Kingdom,girlfriend,neutral
United Kingdom,Texas,neutral
United Kingdom,execution,neutral
United Kingdom,Transformers,positive
United Kingdom,Katy,neutral
United Kingdom,Perry,neutral
United Kingdom,dot,neutral
United Kingdom,Amanda,neutral
United Kingdom,Knox,neutral
United Kingdom,Meredith,neutral
United Kingdom,Hurricane,neutral
United Kingdom,Earl,neutral
United Kingdom,socio,neutral
United Kingdom,girlfriend,neutral
United Kingdom,Texas,neutral
United Kingdom,execution,neutral
United Kingdom,Transformers,positive
United Kingdom,Katy,neutral
United Kingdom,Perry,neutral
United Kingdom,dot,neutral
United Kingdom,Amanda,neutral
United Kingdom,Knox,neutral
United Kingdom,Meredith,neutral
United Kingdom,Hurricane,neutral
United Kingdom,Earl,neutral
United Kingdom,socio,neutral
United Kingdom,girlfriend,neutral
United Kingdom,Texas,neutral
United Kingdom,execution,neutral
United Kingdom,Transformers,positive
United Kingdom,Katy,neutral
United Kingdom,Perry,neutral
United Kingdom,dot,neutral
United Kingdom,Amanda,neutral
United Kingdom,Knox,neutral
United Kingdom,Meredith,neutral
United Kingdom,Hurricane,neutral
United Kingdom,Earl,neutral
United Kingdom,socio,neutral
United Kingdom,girlfriend,neutral
United Kingdom,Texas,neutral
United Kingdom,execution,neutral
United Kingdom,Transformers,positive
United Kingdom,Katy,neutral
United Kingdom,Perry,neutral
United Kingdom,dot,neutral
United Kingdom,Amanda,neutral
United Kingdom,Knox,neutral
United Kingdom,Meredith,neutral
United Kingdom,Hurricane,neutral
United Kingdom,Earl,neutral
United Kingdom,socio,neutral
United Kingdom,girlfriend,neutral
United Kingdom,Texas,neutral
United Kingdom,execution,neutral
United Kingdom,Transformers,positive
United Kingdom,Katy,neutral
United Kingdom,Perry,neutral
United Kingdom,dot,neutral
United Kingdom,Amanda,neutral
United Kingdom,Knox,neutral
United Kingdom,Meredith,neutral
United Kingdom,Hurricane,neutral
United Kingdom,Earl,neutral
United Kingdom,socio,neutral
United Kingdom,girlfriend,neutral
United Kingdom,Texas,neutral
United Kingdom,execution,neutral
United Kingdom,Transformers,positive
United Kingdom,Katy,neutral
United Kingdom,Perry,neutral
United Kingdom,dot,neutral
United Kingdom,Amanda,neutral
United Kingdom,Knox,neutral
United Kingdom,Meredith,neutral
United Kingdom,Hurricane,neutral
United Kingdom,Earl,neutral
United Kingdom,socio,neutral
United Kingdom,girlfriend,neutral
United Kingdom,Texas,neutral
United Kingdom,execution,neutral
United Kingdom,Transformers,positive
United Kingdom,Katy,neutral
United Kingdom,Perry,neutral
United Kingdom,dot,neutral
United Kingdom,Amanda,neutral
United Kingdom,Knox,neutral
United Kingdom,Meredith,neutral
United Kingdom,Hurricane,neutral
United Kingdom,Earl,neutral
United Kingdom,socio,neutral
United Kingdom,girlfriend,neutral
United Kingdom,Texas,neutral
United Kingdom,execution,neutral
United Kingdom,Transformers,positive
United Kingdom,Katy,neutral
United Kingdom,Perry,neutral
United Kingdom,dot,neutral
United Kingdom,Amanda,neutral
United Kingdom,Knox,neutral
United Kingdom,Meredith,neutral
United Kingdom,Hurricane,neutral
United Kingdom,Earl,neutral
United Kingdom,socio,neutral
United Kingdom,girlfriend,neutral
United Kingdom,Texas,neutral
United Kingdom,execution,neutral
United Kingdom,Transformers,positive
United Kingdom,Katy,neutral
United Kingdom,Perry,neutral
United Kingdom,dot,neutral
United Kingdom,Amanda,neutral
United Kingdom,Knox,neutral
United Kingdom,Meredith,neutral
United Kingdom,Hurricane,neutral
United Kingdom,Earl,neutral
United Kingdom,socio,neutral
United Kingdom,girlfriend,neutral
United Kingdom,Texas,neutral
United Kingdom,execution,neutral
United Kingdom,Transformers,positive
United Kingdom,Katy,neutral
United Kingdom,Perry,neutral
United Kingdom,dot,neutral
United Kingdom,Amanda,neutral
United Kingdom,Knox,neutral
United Kingdom,Meredith,neutral
United Kingdom,Hurricane,neutral
United Kingdom,Amanda,neutral
United Kingdom,Knox,neutral
United Kingdom,Earl,neutral
United Kingdom,socio,neutral
United Kingdom,girlfriend,neutral
United Kingdom,Texas,neutral
United Kingdom,execution,neutral
United Kingdom,Transformers,positive
United Kingdom,Katy,neutral
United Kingdom,Perry,neutral
United Kingdom,dot,neutral
United Kingdom,Meredith,neutral
United Kingdom,Terry,neutral
United Kingdom,Jones,neutral
United Kingdom,suicide,negative
United Kingdom,York,neutral
United Kingdom,Blair,neutral
United Kingdom,dungeon,neutral
United Kingdom,people,neutral
United Kingdom,New,neutral
United Kingdom,sex,neutral
United Kingdom,Muslim,neutral
United Kingdom,world,neutral
United Kingdom,burning,neutral
United Kingdom,Twin,neutral
United Kingdom,Towers,neutral
United Kingdom,pre,neutral
United Kingdom,breast,neutral
United Kingdom,cancer,neutral
United Kingdom,Spy,neutral
United Kingdom,diamond,neutral
United Kingdom,Sal,neutral
United Kingdom,Rush,neutral
United Kingdom,Ground,neutral
United Kingdom,Zero,neutral
United Kingdom,mosque,neutral
United Kingdom,cult,negative
United Kingdom,Iraq,neutral
United Kingdom,Baghdad,neutral
United Kingdom,sell,neutral
United Kingdom,Heart,positive
United Kingdom,attack,neutral
United Kingdom,diabetes,neutral
United Kingdom,Frank,neutral
United Kingdom,fish,neutral
United Kingdom,time,neutral
United Kingdom,prostitute,neutral
United Kingdom,house,neutral
United Kingdom,Barack,neutral
United Kingdom,murder,negative
United Kingdom,New,neutral
United Kingdom,invasion,neutral
United Kingdom,suicide,negative
United Kingdom,York,neutral
United Kingdom,Google,neutral
United Kingdom,death,negative
United Kingdom,Prince,neutral
United Kingdom,Facebook,neutral
United Kingdom,Mother,neutral
United Kingdom,Home,positive
United Kingdom,Qaeda,neutral
United Kingdom,mother,neutral
United Kingdom,Sarah,neutral
United Kingdom,Julian,neutral
United Kingdom,Christmas,positive
United Kingdom,Twitter,neutral
United Kingdom,Stewart,neutral
United Kingdom,Times,neutral
United Kingdom,Square,neutral
United Kingdom,wedding,neutral
United Kingdom,House,neutral
United Kingdom,rape,neutral
United Kingdom,crisis,neutral
United Kingdom,Halloween,neutral
United Kingdom,China,neutral
United Kingdom,Michael,neutral
United Kingdom,Kate,neutral
United Kingdom,time,neutral
United Kingdom,queen,positive
United Kingdom,Abe,neutral
United Kingdom,White,neutral
United Kingdom,drug,neutral
United Kingdom,lot,neutral
United Kingdom,row,neutral
United Kingdom,the,neutral
United Kingdom,strangled,neutral
United Kingdom,Fox,neutral
United Kingdom,Toyota,neutral
United Kingdom,Lex,neutral
United Kingdom,sex,neutral
United Kingdom,Barack,neutral
United Kingdom,Obama,neutral
United Kingdom,Christine,neutral
United Kingdom,Donnell,neutral
United Kingdom,George,neutral
United Kingdom,Bush,neutral
United Kingdom,Black,neutral
United Kingdom,Keith,neutral
United Kingdom,home,neutral
United Kingdom,tsunami,neutral
United Kingdom,Arizona,neutral
United Kingdom,House,neutral
United Kingdom,White,neutral
United Kingdom,Japan,neutral
United Kingdom,sex,neutral
United Kingdom,New,neutral
United Kingdom,nuclear,neutral
United Kingdom,time,neutral
United Kingdom,John,neutral
United Kingdom,abortion,neutral
United Kingdom,Super,positive
United Kingdom,The,neutral
United Kingdom,Sarah,neutral
United Kingdom,murder,negative
United Kingdom,attack,neutral
United Kingdom,earthquake,neutral
United Kingdom,Facebook,neutral
United Kingdom,Tucson,neutral
United Kingdom,shooting,neutral
United Kingdom,Egypt,neutral
United Kingdom,Bowl,positive
United Kingdom,suicide,negative
United Kingdom,rape,neutral
United Kingdom,York,neutral
United Kingdom,people,neutral
United Kingdom,Middle,neutral
United Kingdom,California,neutral
United Kingdom,bomb,neutral
United Kingdom,Ground,neutral
United Kingdom,basketball,neutral
United Kingdom,China,neutral
United Kingdom,fund,neutral
United Kingdom,baby,positive
United Kingdom,Red,neutral
United Kingdom,Lara,neutral
United Kingdom,Logan,neutral
United Kingdom,face,neutral
United Kingdom,Prince,neutral
United Kingdom,Andrew,neutral
United Kingdom,Tokyo,neutral
United Kingdom,the,neutral
United Kingdom,Brown,neutral
United Kingdom,Edwards,neutral
United Kingdom,sheriff,neutral
United Kingdom,YouTube,neutral
United Kingdom,wedding,neutral
United Kingdom,Twitter,neutral
United Kingdom,oil,neutral
United Kingdom,mug,neutral
United Kingdom,Bin,neutral
United Kingdom,New,neutral
United Kingdom,tornado,neutral
United Kingdom,time,neutral
United Kingdom,White,neutral
United Kingdom,Royal,neutral
United Kingdom,Wedding,neutral
United Kingdom,House,neutral
United Kingdom,murder,negative
United Kingdom,York,neutral
United Kingdom,rape,neutral
United Kingdom,Qaeda,neutral
United Kingdom,sex,neutral
United Kingdom,Middleton,neutral
United Kingdom,Sarah,neutral
United Kingdom,Kate,neutral
United Kingdom,Facebook,neutral
United Kingdom,The,neutral
United Kingdom,Mississippi,neutral
United Kingdom,wedding,neutral
United Kingdom,suicide,negative
United Kingdom,death,negative
United Kingdom,attack,neutral
United Kingdom,London,neutral
United Kingdom,Mayor,neutral
United Kingdom,Japan,neutral
United Kingdom,Obama,neutral
United Kingdom,Donald,neutral
United Kingdom,Trump,neutral
United Kingdom,Mother,neutral
United Kingdom,Pakistan,neutral
United Kingdom,Airlines,neutral
United Kingdom,Craig,neutral
United Kingdom,serial,neutral
United Kingdom,killer,negative
United Kingdom,the,neutral
United Kingdom,heart,positive
United Kingdom,people,neutral
United Kingdom,mother,neutral
United Kingdom,Fox,neutral
United Kingdom,News,neutral
United Kingdom,Tor,neutral
United Kingdom,tsunami,neutral
United Kingdom,high,neutral
United Kingdom,martyr,neutral
United Kingdom,Earth,neutral
United Kingdom,Playboy,neutral
United Kingdom,seizure,neutral
United Kingdom,Day,neutral
United Kingdom,control,neutral
United Kingdom,New,neutral
United Kingdom,News,neutral
United Kingdom,York,neutral
United Kingdom,time,neutral
United Kingdom,the,neutral
United Kingdom,hurricane,neutral
United Kingdom,Irene,neutral
United Kingdom,suicide,negative
United Kingdom,World,neutral
United Kingdom,Hurricane,neutral
United Kingdom,murder,negative
United Kingdom,sex,neutral
United Kingdom,Wall,neutral
United Kingdom,Street,neutral
United Kingdom,White,neutral
United Kingdom,Michele,neutral
United Kingdom,Bach,neutral
United Kingdom,House,neutral
United Kingdom,Ground,neutral
United Kingdom,Zero,neutral
United Kingdom,Warren,neutral
United Kingdom,Bank,neutral
United Kingdom,Sarah,neutral
United Kingdom,Manhattan,neutral
United Kingdom,America,neutral
United Kingdom,Anthony,neutral
United Kingdom,phone,neutral
United Kingdom,Corp,neutral
United Kingdom,Rick,neutral
United Kingdom,Twin,neutral
United Kingdom,rape,neutral
United Kingdom,Jersey,neutral
United Kingdom,Chris,neutral
United Kingdom,attack,neutral
United Kingdom,Murdoch,neutral
United Kingdom,Amy,neutral
United Kingdom,Twitter,neutral
United Kingdom,Strauss,neutral
United Kingdom,straw,neutral
United Kingdom,Jeff,neutral
United Kingdom,Perry,neutral
United Kingdom,Towers,neutral
United Kingdom,Facebook,neutral
United Kingdom,Christie,neutral
United Kingdom,social,neutral
United Kingdom,Google,neutral
United Kingdom,Million,neutral
United Kingdom,heat,neutral
United Kingdom,Wine,neutral
United Kingdom,child,neutral
United Kingdom,New,neutral
United Kingdom,sex,neutral
United Kingdom,Wall,neutral
United Kingdom,Street,neutral
United Kingdom,Christmas,positive
United Kingdom,Herman,neutral
United Kingdom,Cain,neutral
United Kingdom,Knox,neutral
United Kingdom,murder,negative
United Kingdom,Facebook,neutral
United Kingdom,Steve,neutral
United Kingdom,Job,neutral
United Kingdom,Hawaii,neutral
United Kingdom,time,neutral
United Kingdom,Amanda,neutral
United Kingdom,sexual,neutral
United Kingdom,Iran,neutral
United Kingdom,York,neutral
United Kingdom,home,neutral
United Kingdom,Fox,neutral
United Kingdom,White,neutral
United Kingdom,harassment,negative
United Kingdom,Thanksgiving,positive
United Kingdom,people,neutral
United Kingdom,Black,neutral
United Kingdom,Friday,positive
United Kingdom,abuse,neutral
United Kingdom,Santa,positive
United Kingdom,life,neutral
United Kingdom,basketball,neutral
United Kingdom,invasion,neutral
United Kingdom,house,neutral
United Kingdom,girl,neutral
United Kingdom,House,neutral
United Kingdom,Mother,neutral
United Kingdom,fraud,negative
United Kingdom,Pakistan,neutral
United Kingdom,McDonald,neutral
United Kingdom,divorce,neutral
United Kingdom,suicide,negative
United Kingdom,baby,positive
United Kingdom,People,neutral
United Kingdom,rape,neutral
United Kingdom,Joe,neutral
United Kingdom,Pat,neutral
United Kingdom,jack,neutral
United Kingdom,Meredith,neutral
United Kingdom,Jersey,neutral
United Kingdom,Baby,positive
United Kingdom,child,neutral
United Kingdom,sex,neutral
United Kingdom,murder,negative
United Kingdom,Facebook,neutral
United Kingdom,New,neutral
United Kingdom,suicide,negative
United Kingdom,time,neutral
United Kingdom,house,neutral
United Kingdom,Mad,neutral
United Kingdom,Whitney,neutral
United Kingdom,Houston,neutral
United Kingdom,Romney,neutral
United Kingdom,Obama,neutral
United Kingdom,fire,neutral
United Kingdom,Men,neutral
United Kingdom,Rick,neutral
United Kingdom,White,neutral
United Kingdom,House,neutral
United Kingdom,attack,neutral
United Kingdom,Super,positive
United Kingdom,cocaine,neutral
United Kingdom,Rush,neutral
United Kingdom,Lim,neutral
United Kingdom,baby,positive
United Kingdom,Cameron,neutral
United Kingdom,York,neutral
United Kingdom,Christmas,positive
United Kingdom,Iran,neutral
United Kingdom,Bill,neutral
United Kingdom,death,negative
United Kingdom,Mother,neutral
United Kingdom,Bowl,positive
United Kingdom,Bobby,neutral
United Kingdom,Brown,neutral
United Kingdom,Amazing,positive
United Kingdom,Race,neutral
United Kingdom,Santo,neutral
United Kingdom,Iowa,neutral
United Kingdom,abortion,neutral
United Kingdom,Airways,neutral
United Kingdom,John,neutral
United Kingdom,Edwards,neutral
United Kingdom,love,positive
United Kingdom,home,neutral
United Kingdom,people,neutral
United Kingdom,strangled,neutral
United Kingdom,the,neutral
United Kingdom,Michelle,neutral
United Kingdom,cruise,neutral
United Kingdom,game,neutral
United Kingdom,Antarctic,neutral
United Kingdom,Edwards,neutral
United Kingdom,Facebook,neutral
United Kingdom,John,neutral
United Kingdom,York,neutral
United Kingdom,murder,negative
United Kingdom,sex,neutral
United Kingdom,New,neutral
United Kingdom,people,neutral
United Kingdom,Mother,neutral
United Kingdom,can,neutral
United Kingdom,super,positive
United Kingdom,death,negative
United Kingdom,child,neutral
United Kingdom,Robert,neutral
United Kingdom,abuse,neutral
United Kingdom,time,neutral
United Kingdom,Miami,neutral
United Kingdom,Day,neutral
United Kingdom,Kennedy,neutral
United Kingdom,McDonald,neutral
United Kingdom,baby,positive
United Kingdom,Queen,positive
United Kingdom,Titanic,neutral
United Kingdom,Martin,neutral
United Kingdom,pro,neutral
United Kingdom,Obama,neutral
United Kingdom,suicide,negative
United Kingdom,Twitter,neutral
United Kingdom,The,neutral
United Kingdom,school,neutral
United Kingdom,support,neutral
United Kingdom,rape,neutral
United Kingdom,Ann,neutral
United Kingdom,Kate,neutral
United Kingdom,Kim,neutral
United Kingdom,cancer,neutral
United Kingdom,House,neutral
United Kingdom,attack,neutral
United Kingdom,tears,neutral
United Kingdom,View,neutral
United Kingdom,City,neutral
United Kingdom,Elizabeth,neutral
United Kingdom,mother,neutral
United Kingdom,black,neutral
United Kingdom,bacteria,neutral
United Kingdom,social,neutral
United Kingdom,network,neutral
United Kingdom,prison,neutral
United Kingdom,home,neutral
United Kingdom,ship,neutral
United Kingdom,time,neutral
United Kingdom,Knight,neutral
United Kingdom,Dark,neutral
United Kingdom,New,neutral
United Kingdom,murder,negative
United Kingdom,Batman,neutral
United Kingdom,sex,neutral
United Kingdom,York,neutral
United Kingdom,suicide,negative
United Kingdom,Romney,neutral
United Kingdom,life,neutral
United Kingdom,Michael,neutral
United Kingdom,The,neutral
United Kingdom,shooting,neutral
United Kingdom,home,neutral
United Kingdom,Colorado,neutral
United Kingdom,Obama,neutral
United Kingdom,Facebook,neutral
United Kingdom,Ryan,neutral
United Kingdom,Jay,neutral
United Kingdom,invasion,neutral
United Kingdom,Katie,neutral
United Kingdom,Holmes,neutral
United Kingdom,Cruise,neutral
United Kingdom,Ann,neutral
United Kingdom,rape,neutral
United Kingdom,attack,neutral
United Kingdom,love,positive
United Kingdom,cocaine,neutral
United Kingdom,rap,neutral
United Kingdom,Paul,neutral
United Kingdom,Google,neutral
United Kingdom,death,negative
United Kingdom,Bin,neutral
United Kingdom,Joker,neutral
United Kingdom,child,neutral
United Kingdom,White,neutral
United Kingdom,bin,neutral
United Kingdom,Iran,neutral
United Kingdom,Connecticut,neutral
United Kingdom,wedding,neutral
United Kingdom,Tom,neutral
United Kingdom,Sea,neutral
United Kingdom,oral,neutral
United Kingdom,breast,neutral
United Kingdom,Jackson,neutral
United Kingdom,heart,positive
United Kingdom,food,neutral
United Kingdom,big,positive
United Kingdom,Chi,neutral
United Kingdom,Sandy,neutral
United Kingdom,Petra,neutral
United Kingdom,Hook,neutral
United Kingdom,New,neutral
United Kingdom,Romney,neutral
United Kingdom,York,neutral
United Kingdom,Ann,neutral
United Kingdom,Christmas,positive
United Kingdom,time,neutral
United Kingdom,Hurricane,neutral
United Kingdom,Manhattan,neutral
United Kingdom,murder,negative
United Kingdom,sex,neutral
United Kingdom,rape,neutral
United Kingdom,school,neutral
United Kingdom,baby,positive
United Kingdom,White,neutral
United Kingdom,home,neutral
United Kingdom,Chris,neutral
United Kingdom,Thanksgiving,positive
United Kingdom,House,neutral
United Kingdom,Obama,neutral
United Kingdom,Google,neutral
United Kingdom,Donald,neutral
United Kingdom,Trump,neutral
United Kingdom,Super,positive
United Kingdom,Christie,neutral
United Kingdom,John,neutral
United Kingdom,The,neutral
United Kingdom,City,neutral
United Kingdom,Bush,neutral
United Kingdom,Santa,positive
United Kingdom,Matt,neutral
United Kingdom,Big,positive
United Kingdom,house,neutral
United Kingdom,London,neutral
United Kingdom,death,negative
United Kingdom,life,neutral
United Kingdom,Ben,neutral
United Kingdom,massacre,negative
United Kingdom,suicide,negative
United Kingdom,Jersey,neutral
United Kingdom,Clinton,neutral
United Kingdom,Paula,neutral
United Kingdom,Broad,neutral
United Kingdom,people,neutral
United Kingdom,sexual,neutral
United Kingdom,University,neutral
United Kingdom,Today,neutral
United Kingdom,internet,neutral
United Kingdom,New,neutral
United Kingdom,York,neutral
United Kingdom,Sandy,neutral
